Date,Open,High,Low,Close,Vol,OI
3/23/07,861.1,861.6,851.5,853.7,15063,112857
3/26/07,854.2,862.9,853.5,860.4,25406,136654
3/27/07,860.4,862.4,858.2,859,28981,159906
3/28/07,863.2,866.4,859.8,863.1,52120,191346
3/29/07,862.7,862.7,851,857.8,67689,200712
3/30/07,857.6,864,856.7,859.2,55386,201376
4/2/07,861.3,862.5,852,861.7,60850,207950
4/3/07,860.2,863.6,857.7,859.9,51898,206980
4/4/07,860.5,871.3,859,867.6,82182,215275
4/5/07,869.6,871.1,866.8,869.6,38487,217890
4/9/07,868,873.3,865.8,867.1,35554,221407
4/10/07,866.4,876.9,866,871.7,47588,225894
4/11/07,872.6,876.4,869.3,871.9,44621,224164
4/12/07,872.4,874.8,865.8,869.9,53909,226083
4/13/07,870.9,880.7,870.3,880.1,67473,232118
4/16/07,880.8,886,877.6,884.7,59783,235669
4/17/07,884.9,885.6,880.4,882.7,44582,239938
4/18/07,881.2,885.6,879.2,883.5,54473,242406
4/19/07,884.1,886.1,872.9,878.5,71767,242698
4/20/07,877.9,887.9,876.9,886,57167,245201
4/23/07,886.4,887.9,880.8,884.4,44955,244754
4/24/07,883.5,885.9,874.5,877.9,70920,247233
4/25/07,877.6,880.8,876,877.6,45407,248225
4/26/07,879.2,880.5,864.6,868.2,92116,239330
4/27/07,867.9,875.1,864,872,57433,234973
4/30/07,874.4,875.1,869,873.7,40774,235127
5/1/07,871.4,872.5,864.8,867.5,59742,236941
5/2/07,866.9,868.1,860.3,865.3,66023,231705
5/3/07,865.6,875.3,864.7,874.6,60403,228566
5/4/07,874.4,883.4,872.8,879.9,64931,235228
5/7/07,881.2,883.5,879.2,880.6,33828,230068
5/8/07,881.1,881.5,874.3,877.6,53598,226570
5/9/07,877.3,879.1,867.9,872.7,65313,220795
5/10/07,872.4,873.4,856.1,857.2,115665,210282
5/11/07,857.8,864.5,856.5,862.5,72148,196489
5/14/07,863.2,866.6,857.7,860.3,57594,189286
5/15/07,860.7,865,856.3,864.7,63174,188987
5/16/07,863.3,864.6,850.8,851.7,88326,178134
5/17/07,853.4,855.5,844.3,847.4,88326,178134
5/18/07,848.6,853.9,846.6,852.2,56750,161769
5/21/07,852.7,854.8,847.7,854,51792,161769
5/22/07,854.1,856.2,848.9,850.1,10252,91521
5/23/07,849.5,855.2,847.6,852.8,11131,100418
5/24/07,852.3,853.1,841.6,843.4,32953,126534
5/25/07,844.3,847,843.6,845.4,1350,145629
5/29/07,845.3,852.2,844.6,847.4,58129,180306
5/30/07,846.3,848.6,841.7,843.3,59090,198393
5/31/07,842.7,851.5,842.6,850.7,59055,202462
6/1/07,850.5,861.5,850.2,860.9,74694,207792
6/4/07,860.9,863.5,858.2,860.3,49748,202623
6/5/07,860.4,862.8,858.2,859.1,44912,202703
6/6/07,859.3,861.3,854.2,858.6,67299,206167
6/7/07,859.2,862,846.5,849,88534,202405
6/8/07,849.1,849.2,831.8,837.1,108402,199321
6/11/07,837.3,843.4,837.2,843,48444,199135
6/12/07,841.8,842.8,833.5,837.1,52645,197771
6/13/07,836.6,840.9,831,836.7,61830,199996
6/14/07,839.4,842.2,833.5,839.9,56718,197345
6/15/07,839.8,843.4,837.6,842.7,45158,193751
6/18/07,842.7,846.9,842.1,843.9,34961,194775
6/19/07,843.4,849.7,841.1,848.7,57829,191298
6/20/07,848.6,849.4,839.5,844,56179,190188
6/21/07,840.7,843.7,834.6,838.2,71659,195639
6/22/07,839,843.5,837.5,841,44991,191608
6/25/07,841.4,841.7,835.6,838.7,43502,189644
6/26/07,838.4,838.7,826.9,829.3,90341,195623
6/27/07,827.1,831.5,825.1,828.8,55666,193425
6/28/07,830.2,836.5,829.5,834.4,52252,186723
6/29/07,835,839,832.8,834.9,43811,185920
7/2/07,835.6,845.2,834.6,843.2,61638,179497
7/3/07,843.2,844.3,838.2,839.4,46380,174852
7/5/07,840.1,842.7,831.4,834.6,72192,173412
7/6/07,835.5,842,830.7,838.8,71266,174592
7/9/07,841.6,850,839.3,846.5,69986,170217
7/10/07,846.1,850.8,844.3,848.4,62548,167351
7/11/07,849,851.8,845.3,846.1,52259,161002
7/12/07,845.9,854.7,845.8,852.3,76088,155344
7/13/07,852,853.9,848.4,851.3,61294,147097
7/16/07,851.3,854.5,848.5,850.3,38029,146894
7/17/07,850.2,852.4,847,849.9,48137,145244
7/18/07,849.4,859.3,849.2,857.7,77949,141651
7/19/07,857.6,862.5,856,862.1,63519,136631
7/20/07,862.5,871.6,859.8,868.7,90228,136631
7/23/07,869.2,869.6,864.7,865.5,11616,125296
7/24/07,866.2,872.1,865.4,868.9,35519,151805
7/25/07,865.2,866.6,854.4,857.7,23312,162094
7/26/07,859.2,861.2,836.5,846.3,49863,171049
7/27/07,846,850.4,840,843.5,48103,188177
7/30/07,844.2,849,843,847.8,47414,195084
7/31/07,848.5,852.1,846.2,850.5,48508,196533
8/1/07,846.5,850.2,841.8,847.1,64977,200939
8/2/07,850.3,850.6,845.2,847.8,38105,200509
8/3/07,848,858.3,847.4,855.6,68319,201185
8/6/07,858,858.6,851.6,854.5,46045,201402
8/7/07,854.2,855.1,848.6,853.5,50601,202805
8/8/07,854.3,859.3,852,857.5,50129,205042
8/9/07,857.2,857.2,841.3,844,99179,203494
8/10/07,843.3,858.6,840,852.8,102382,201577
8/13/07,853.9,854.9,850.3,852.1,34163,197120
8/14/07,851.2,853.4,847.5,850.9,50180,196093
8/15/07,851.2,853,843.8,850.9,67936,198690
8/16/07,849,849.7,822.8,829.2,150605,194880
8/17/07,832,845.7,826.7,838,81330,187198
8/20/07,838.2,841.8,833.5,837.7,50305,187888
8/21/07,838.8,841,835.1,837.4,52163,187264
8/22/07,838.2,842.8,835.4,839.9,50859,187503
8/23/07,841.3,845.5,838.6,839.6,52680,188352
8/24/07,840.5,850.2,837.9,848.7,60033,185827
8/27/07,848.7,849,846.1,847.4,22691,183482
8/28/07,847.2,848.9,842.3,844.7,49577,183109
8/29/07,842.3,849.4,841.4,846.6,48260,183305
8/30/07,847.7,848,843.4,845.1,41939,181635
8/31/07,844.5,855.1,844.2,853.1,69732,186423
9/4/07,853.1,863.7,851.3,862.7,89769,198422
9/5/07,862.2,863.5,858.5,861.9,63440,198422
9/6/07,862.2,878.5,861.4,875.8,109318,214225
9/7/07,876.7,887.8,872.7,880.9,106697,225035
9/10/07,880.7,895,879.5,895,69415,236241
9/11/07,883,895,882.7,892.3,80201,234018
9/12/07,892.4,894.8,885.7,891.9,71772,236241
9/13/07,891.2,892.4,883.3,889.1,65291,245105
9/14/07,888.2,897.5,883.9,889,81689,242953
9/17/07,887,900.1,886,895,69415,242628
9/18/07,897.4,906.7,891.2,894.9,90830,248656
9/19/07,903.5,906.2,898.9,900.7,81504,251172
9/20/07,900.8,917.7,900.1,911.1,118481,267705
9/21/07,912.8,918.3,905.4,910.1,84055,272435
9/24/07,909.8,915.1,904.7,910.5,75637,273131
9/25/07,908.8,912.9,900.4,910,91368,276760
9/26/07,909.7,915.4,904.6,906.7,90343,282568
9/27/07,906.1,914.4,905.1,911.1,76765,287428
9/28/07,912,924,911.2,921.2,92223,294821
10/1/07,921.8,926.9,919,925.3,62736,299908
10/2/07,925.1,925.2,901.9,907.5,112679,295168
10/3/07,909.6,913.7,903.5,906.9,78619,294720
10/4/07,906,915.9,897.5,915,117487,299568
10/5/07,915,921.6,903.9,918.4,102700,300255
10/8/07,918.7,919.7,907.9,909.9,43596,299488
10/9/07,910.2,917.7,903.4,914.3,90329,302317
10/10/07,914.7,923.1,914,917.2,120393,314648
10/11/07,917.3,930.5,917,927.9,108653,314544
10/12/07,924.4,928.8,921.2,925,71290,314108
10/15/07,925.2,936.6,923.9,933.4,89375,319389
10/16/07,934.9,943.2,929.4,933.2,118024,318920
10/17/07,936.8,941,927.6,933.5,120393,314648
10/18/07,931.4,946.1,930.4,933.5,85045,318014
10/19/07,943.7,948.1,933.6,939.6,103685,316141
10/22/07,942.1,944,920.2,931.2,136532,307246
10/23/07,930,936.6,928,934.3,76153,306542
10/24/07,934.5,939.2,928.9,936.8,76749,306426
10/25/07,938.3,944.4,936.7,942.2,72089,310132
10/26/07,944.1,960.7,943,958.7,88314,317593
10/29/07,959.2,969.5,958.9,963.8,99339,316316
10/30/07,965.4,966.8,953.6,959,86055,308237
10/31/07,956,972,951.2,966.5,102939,308418
11/1/07,970.6,973.7,957.8,964.9,103219,308555
11/2/07,961.7,982.2,961.2,979.7,115490,314572
11/5/07,981.8,985.4,974.7,982,80854,316877
11/6/07,980.2,998.7,979.8,994.6,106396,312897
11/7/07,998.1,1019.2,996,1004.7,179258,304346
11/8/07,1003.2,1019,996.8,1008.7,157568,290372
11/9/07,1006.6,1011.9,999.7,1005.9,115612,290514
11/12/07,1002.7,1004.8,964,978.9,170285,280411
11/13/07,966.9,981.6,962.9,970.2,148377,266573
11/14/07,973.5,988.6,971.2,985.9,105367,260216
11/15/07,984.4,990.6,954.2,958.5,160044,238440
11/16/07,960.2,969.6,955.7,958.2,114945,227363
11/19/07,959.5,966.1,946.9,949.2,106231,213907
11/20/07,953.3,977.9,944.6,962.6,136461,195653
11/21/07,974.1,979.2,966.2,969.8,104103,188309
11/22/07,971.7,975.6,971.7,975.2,59,188309
11/23/07,971.7,997.4,970.2,996,22473,138678
11/26/07,995.6,1008.4,991.4,997.9,53386,158460
11/27/07,997.9,1000.5,978.7,985.4,73301,207032
11/28/07,984.2,987.4,962.3,971.5,75608,236222
11/29/07,975.4,979.1,963,966.5,101523,252393
11/30/07,963.8,970.4,949.4,953.3,107623,249350
12/3/07,953.6,965.1,947.2,958.9,68651,250365
12/4/07,964.5,975.9,956.8,971.8,84920,256497
12/5/07,972.9,977.2,961.2,967.9,83964,255694
12/6/07,965.2,975.7,955.1,971.3,95203,255604
12/7/07,971.5,975.3,960.6,964.4,78541,252347
12/10/07,965.2,982.2,963.7,977.7,73650,256882
12/11/07,978.3,983.5,965.7,981.3,78150,257573
12/12/07,968.7,987,966.4,983,93019,263492
12/13/07,982.5,983.2,961.2,968.2,112127,260689
12/14/07,965.9,972.7,956.5,962.2,89153,257467
12/17/07,963,967.8,953.8,963.5,61470,256608
12/18/07,963.1,975.6,958.9,971.6,74925,260742
12/19/07,971.8,973.6,966.4,969.6,52355,257890
12/20/07,971.5,971.8,961.4,967.4,58346,259654
12/21/07,964.2,980.9,963.7,979.6,67617,268293
12/24/07,979.7,983.9,976.4,980.7,21434,268168
12/26/07,980.5,994.4,975.8,993.7,47866,279798
12/27/07,992.3,999.5,989.4,996,59009,280057
12/28/07,993.8,1008.8,992.5,1006.9,54498,284263
12/31/07,1007.4,1011.6,997.2,1002.2,40122,283927
1/2/08,1001.7,1029.1,1001.7,1024.2,121509,296697
1/3/08,1025.7,1037.1,1020.7,1033.3,116861,293839
1/4/08,1030.3,1036,1021.2,1029.9,105033,291209
1/7/08,1027,1032,1022,1026.2,82311,286996
1/8/08,1024.9,1048.2,1023.6,1044.5,106682,288030
1/9/08,1044.5,1058.6,1038,1045.9,126580,287767
1/10/08,1045.2,1061.5,1032,1057.8,163183,281819
1/11/08,1061,1064.2,1053,1061.9,110460,275855
1/14/08,1063.6,1080.1,1057.3,1067.6,127693,273999
1/15/08,1068.8,1080.3,1052.8,1066.8,156821,266653
1/16/08,1054.8,1065.2,1039.7,1046.2,182395,256695
1/17/08,1042.3,1055.7,1039.4,1044.7,115960,248587
1/18/08,1044,1053.6,1034.8,1045.9,39716,247306
1/22/08,1047.1,1059.3,1013.2,1054,50558,156808
1/23/08,1056.6,1059.7,1039.9,1046.3,30998,160356
1/24/08,1056.4,1077.7,1053,1069.4,36750,184006
1/25/08,1077.9,1087.9,1069.8,1074.4,47645,201232
1/28/08,1076.2,1093.6,1075.2,1091,54798,201232
1/29/08,1092.4,1097.2,1083.4,1089,85825,287231
1/30/08,1088.3,1100.4,1079.3,1084.5,114523,310154
1/31/08,1091.3,1092.2,1081.2,1086.2,90970,311333
2/1/08,1088,1100,1066.2,1071.7,171909,316386
2/4/08,1068.7,1075.6,1054.3,1067.6,117301,306177
2/5/08,1065.7,1069.5,1046.6,1048.5,140891,307353
2/6/08,1051.1,1070.2,1048.2,1063.2,109554,305494
2/7/08,1062.6,1074.2,1058.3,1068.2,118175,306053
2/8/08,1073,1085.5,1069.5,1080.5,89101,306217
2/11/08,1082.3,1089.2,1077.8,1084.9,82796,310272
2/12/08,1084.2,1086.7,1064.2,1069.3,118611,304941
2/13/08,1068,1072.7,1057.7,1068.4,104009,304679
2/14/08,1067.7,1075.5,1063,1069,86919,304075
2/15/08,1069.4,1077.2,1058.8,1064.3,85648,303206
2/19/08,1063.3,1092.6,1061.4,1088,125783,312224
2/20/08,1088.8,1107.4,1074.3,1096,124717,311779
2/21/08,1105.2,1116.6,1099.2,1107.4,116612,317865
2/22/08,1106.7,1111.2,1096.3,1106,94734,316650
2/25/08,1106.2,1113.1,1093.7,1098.7,109837,315536
2/26/08,1098.5,1111.4,1087.1,1107.1,105642,316470
2/27/08,1110,1125.9,1110,1119.2,119606,313022
2/28/08,1119.4,1133.2,1113.7,1125.7,111324,310689
2/29/08,1131.3,1136.7,1124.4,1133.2,107679,310414
3/3/08,1133.8,1150.1,1133.7,1142.4,118867,307793
3/4/08,1143.9,1148.5,1116.5,1124.5,154991,299894
3/5/08,1125.1,1153.4,1118.9,1146.7,147245,301699
3/6/08,1149.2,1152.5,1124.7,1135.3,162810,294268
3/7/08,1135.7,1148.9,1129.5,1132.4,133129,288941
3/10/08,1133.5,1141,1120.1,1130,120273,283354
3/11/08,1133.1,1146,1124.2,1134.2,148165,277473
3/12/08,1132.3,1143.2,1127.7,1138.7,102979,278393
3/13/08,1143.1,1159.7,1140.9,1152,132337,279650
3/14/08,1155.4,1167.2,1149.9,1157.7,141800,275145
3/17/08,1162.7,1192.1,1152.3,1160.8,211051,250377
3/18/08,1161.9,1171.6,1135,1162.5,148738,236421
3/19/08,1141.1,1156,1095.7,1103.5,259454,213217
3/20/08,1101.1,1102,1062.9,1078.2,196481,195893
3/24/08,1076.5,1085.7,1064.4,1076.9,84369,176183
3/25/08,1073.6,1097.7,1070.1,1093.2,132211,140929
3/26/08,1097.3,1113.1,1092.9,1107.4,147416,82066
3/27/08,1112.4,1113.4,1098.3,1107,118896,45055
3/28/08,1105.7,1109.3,1080,1088.8,55355,22522
3/31/08,1088.7,1098,1069.4,1073.8,112554,253362
4/1/08,1072.8,1078,1028.6,1040.1,177398,247090
4/2/08,1040.3,1063.8,1037.4,1052.5,113411,251212
4/3/08,1058.9,1065.5,1044.3,1061.9,112814,248134
4/4/08,1060,1071.3,1055.3,1065.5,85222,250064
4/7/08,1069.3,1086,1066.7,1079.1,89260,249514
4/8/08,1076.2,1082,1063.7,1070.3,88783,248805
4/9/08,1071.4,1091.9,1058.9,1089.8,118347,251484
4/10/08,1089.8,1095.7,1077.7,1084.1,115835,252516
4/11/08,1085,1088.1,1073,1079.3,86187,252263
4/14/08,1076.5,1087.7,1069.8,1081,75962,255691
4/15/08,1080.3,1092.1,1078.4,1084.3,84026,258295
4/16/08,1083.6,1105,1079.6,1100.6,112010,267285
4/17/08,1100.8,1108.5,1092.6,1095.2,94121,267561
4/18/08,1096.4,1102.1,1059.6,1067.5,136019,265660
4/21/08,1072.4,1084.2,1066.3,1069.9,108208,256569
4/22/08,1071.3,1080.8,1066.7,1077.5,90134,252943
4/23/08,1071.7,1078,1051.5,1061.3,141042,253841
4/24/08,1059.2,1061.6,1037.7,1041.7,134723,247727
4/25/08,1041,1051.3,1032.3,1042,109326,243170
4/28/08,1042.3,1050.4,1041.1,1047.8,80259,240315
4/29/08,1047.9,1048.1,1022.6,1029.1,107189,245414
4/30/08,1024.5,1033.1,1016.4,1017.4,127307,248355
5/1/08,1031.3,1035.9,1000.8,1003.2,131162,246943
5/2/08,1006.1,1013.2,998.7,1010.3,101010,246211
5/5/08,1011.5,1028.3,1011,1026.4,77735,244124
5/6/08,1027.7,1036.8,1024.9,1030,98440,243480
5/7/08,1029.7,1035.6,1016.7,1023.5,89617,237076
5/8/08,1022.4,1039.3,1018.7,1034.4,112368,234172
5/9/08,1037.8,1043.1,1023.5,1038.1,102608,229043
5/12/08,1036.6,1043.1,1030.8,1037.2,84419,227608
5/13/08,1036.3,1039.5,1013.7,1021.9,130769,213469
5/14/08,1019.5,1024,1012.3,1018.8,89111,210954
5/15/08,1017.9,1040.8,1014.6,1032.3,138655,217243
5/16/08,1035.2,1057.9,1032.8,1052.2,133384,214340
5/19/08,1055.5,1066.5,1053.1,1058.1,93022,208900
5/20/08,1058.5,1076.4,1055.4,1072.5,118866,200688
5/21/08,1073.3,1085.3,1068.8,1080.9,127213,183927
5/22/08,1085.2,1087.7,1069.4,1070.6,124874,163127
5/23/08,1073.5,1081.8,1067,1078.1,90028,139137
5/27/08,1077.1,1082.9,1055.6,1060.2,173878,80997
5/28/08,1058.5,1061.5,1040.6,1052.8,134492,42333
5/29/08,1055.3,1055.5,1024.4,1029.5,55615,18413
5/30/08,1029.5,1040.6,1020.8,1039.3,84238,258460
6/2/08,1039.1,1049,1032.2,1044.8,87232,259453
6/3/08,1042,1048.4,1026.2,1033.3,108837,254621
6/4/08,1031.7,1037.9,1027,1031.6,90693,255633
6/5/08,1029.6,1031.1,1015.5,1023.3,134944,255519
6/6/08,1028.8,1053.4,1027.8,1046.8,120443,252739
6/9/08,1053.9,1060.3,1041,1045.9,115410,252966
6/10/08,1042.3,1045.7,1014.5,1019,147064,246207
6/11/08,1019,1033.7,1017.8,1030.7,97535,243992
6/12/08,1031.3,1032.7,1007.4,1019.8,132237,240570
6/13/08,1018.8,1024.5,1009.3,1020.9,85984,235137
6/16/08,1020.4,1045.1,1016.5,1034.1,96836,241179
6/17/08,1032.5,1038.8,1024,1034.7,92145,237660
6/18/08,1032.7,1045.9,1030.3,1041.3,96352,243301
6/19/08,1044.6,1058.8,1036.6,1052,140224,254395
6/20/08,1048.2,1057.9,1045.6,1051.5,83968,255596
6/23/08,1051.5,1057.5,1025.2,1035,122480,254049
6/24/08,1033.3,1044.3,1032.2,1039.4,90281,250982
6/25/08,1039.5,1040.7,1023,1033.5,91712,245372
6/26/08,1035.8,1068.1,1034.4,1062.9,133647,256096
6/27/08,1066.8,1080.8,1060,1079.1,113811,266372
6/30/08,1078.7,1085.5,1068,1076.1,105400,274641
7/1/08,1075.8,1096.1,1071.6,1092.3,136522,276663
7/2/08,1089.4,1095.7,1081.3,1094.3,114038,277379
7/3/08,1094.4,1097.8,1076.3,1081.4,124022,280712
7/4/08,1083.7,1086.1,1078.6,1083.5,10664,280712
7/7/08,1082.7,1082.9,1064.1,1076.6,110601,278408
7/8/08,1074.8,1083.1,1060.8,1071.1,124757,266294
7/9/08,1069.5,1078.3,1065,1076.4,107827,260789
7/10/08,1077.6,1097,1074.2,1089.8,130519,259409
7/11/08,1093.9,1116.9,1090.4,1108.4,149577,264071
7/14/08,1114.6,1124.2,1102,1121.5,145596,262975
7/15/08,1122,1137.4,1116.5,1126.5,205636,263939
7/16/08,1126.3,1130.3,1106,1110.5,160905,255641
7/17/08,1108.4,1127.8,1100.9,1118.5,213256,259403
7/18/08,1106.2,1112.8,1098,1105.8,117577,250974
7/21/08,1105.1,1116.8,1103.5,1111.5,88851,231189
7/22/08,1113.9,1124.8,1089.9,1096.3,173716,214238
7/23/08,1093.7,1097.1,1065.3,1070.6,189975,192190
7/24/08,1068.6,1079.2,1063.7,1070.1,159207,155583
7/25/08,1075.4,1083,1066.3,1074.6,142061,119938
7/28/08,1076.8,1080.7,1070.2,1075.5,125924,74603
7/29/08,1077.8,1080.8,1060.9,1064.3,133358,35315
7/30/08,1065.7,1066.9,1041.1,1050.7,88652,12732
7/31/08,1055.4,1072.9,1053.7,1061.1,124765,261094
8/1/08,1061.3,1064.4,1048.7,1055.9,103067,260795
8/4/08,1057.4,1062.5,1040.5,1046.3,116273,267428
8/5/08,1042.1,1042.3,1019.1,1024.5,139990,260042
8/6/08,1020.1,1033,1018.9,1021.4,102720,255529
8/7/08,1026,1031,1013.2,1016.3,110809,246849
8/8/08,1017.8,1019.7,995.9,1003.2,126773,250910
8/11/08,1001.8,1011.1,962.9,966.7,184802,242528
8/12/08,967.5,972,947,953,184735,233402
8/13/08,956.8,974.8,949.9,969.9,146383,228818
